id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Rft1	4	0.9993	0.99992	1.0	19394	0	0.99484	0.00012542	0.0040513	0.142269	233	4	0.99484
Vmn2r48	4	0.99987	0.99999	1.0	19505	0	0.80189	0.00012932	0.0040513	0.142269	234	4	0.80189
Vps11	4	0.99987	0.99999	1.0	19504	0	0.93686	0.00013116	0.0040518	0.142269	235	4	0.93686
Ufc1	4	0.99987	0.99999	1.0	19502	0	0.87992	0.00013358	0.0040518	0.142269	236	4	0.87992
Prpf38b	4	0.99985	0.99999	1.0	19499	0	1.3077	0.00013652	0.0040522	0.142269	237	4	1.3077
Setd5	4	0.99455	0.99881	1.0	19132	0	0.94766	0.00013777	0.0040522	0.142269	238	4	0.94766
Tmem57	4	0.98775	0.99555	1.0	18929	0	0.65629	0.00013951	0.0040527	0.142269	239	3	0.65629
Nop10	4	0.85668	0.92079	1.0	16144	0	1.0512	0.00014142	0.0040527	0.142269	240	3	1.0512
2610507B11Rik	4	0.99985	0.99999	1.0	19501	0	0.89773	0.00014553	0.0040532	0.142269	241	4	0.89773
Cyb5r4	4	0.83214	0.89838	1.0	15664	0	0.74254	0.0001489	0.0040532	0.142269	242	3	0.74254
Tiprl	4	0.99956	0.99997	1.0	19435	0	0.91128	0.00014956	0.0040532	0.142269	243	4	0.91128
Znhit3	4	0.31692	0.57266	1.0	8564	1	0.92784	0.00015058	0.0040532	0.142269	244	2	0.92784
Gm14345	4	0.99985	0.99999	1.0	19500	0	1.0639	0.00015335	0.0040537	0.142269	245	4	1.0639
Xpo5	4	0.99984	0.99999	1.0	19498	0	0.72233	0.00015502	0.0040537	0.142269	246	4	0.72233
Prpf19	4	0.99984	0.99999	1.0	19497	0	0.7625	0.00015628	0.0040537	0.142269	247	4	0.7625
Rrm1	4	0.99977	0.99999	1.0	19472	0	1.5421	0.0001587	0.0040537	0.142269	248	4	1.5421
Haus3	4	0.98526	0.99476	1.0	18865	0	1.0235	0.00016288	0.0040537	0.142269	249	3	1.0235
Ugcg	4	0.97103	0.98817	1.0	18499	0	0.80136	0.00016517	0.0040537	0.142269	250	3	0.80136
Ipo11	4	0.94843	0.97583	1.0	18006	0	1.0045	0.00016642	0.0040537	0.142269	251	3	1.0045
Ncapd2	4	0.99983	0.99999	1.0	19494	0	0.7831	0.00017068	0.0040537	0.142269	252	4	0.7831
Ddx56	4	0.99983	0.99999	1.0	19493	0	0.79793	0.00017114	0.0040537	0.142269	253	4	0.79793
Dhps	4	0.99982	0.99999	1.0	19492	0	0.64394	0.0001809	0.0040542	0.142269	254	4	0.64394
Dkc1	4	0.99982	0.99999	1.0	19491	0	1.1621	0.00018145	0.0040542	0.142269	255	4	1.1621
Gm10220	4	0.99982	0.99999	1.0	19490	0	1.1481	0.00018414	0.0040542	0.142269	256	4	1.1481
Rad51c	4	0.99758	0.99948	1.0	19266	0	1.067	0.00018461	0.0040542	0.142269	257	4	1.067
Gm10228	4	0.98539	0.99483	1.0	18872	0	0.92966	0.00018601	0.0040542	0.142269	258	3	0.92966
Cdt1	4	0.99364	0.99835	1.0	19101	0	1.2069	0.00018735	0.0040551	0.142269	259	4	1.2069
Gm10104	3	0.96892	0.98726	1.0	18452	0	1.7211	0.00018898	0.0030112	0.142269	260	3	1.7211
Ppil2	4	0.97637	0.99033	1.0	18634	0	1.4348	0.00018963	0.0040551	0.142269	261	3	1.4348
Adrbk1	4	0.99981	0.99999	1.0	19489	0	0.60371	0.00018969	0.0040551	0.142269	262	4	0.60371
Plk1	4	0.99981	0.99999	1.0	19488	0	1.2155	0.00018994	0.0040551	0.142269	263	4	1.2155
Anapc10	4	0.99979	0.99999	1.0	19481	0	0.84537	0.00019536	0.0040556	0.142269	264	4	0.84537
Drap1	4	0.9998	0.99999	1.0	19487	0	0.61031	0.00019813	0.0040556	0.142269	265	4	0.61031
Tra2b	4	0.9998	0.99999	1.0	19486	0	0.89627	0.0001983	0.0040556	0.142269	266	4	0.89627
Hist1h2ap	4	0.90203	0.94934	1.0	17061	0	1.6124	0.00019987	0.0040556	0.142269	267	3	1.6124
Rab8b	4	0.9998	0.99999	1.0	19485	0	0.78756	0.00020058	0.004058	0.142269	268	4	0.78756
Ptpn7	4	0.9998	0.99999	1.0	19484	0	0.75263	0.00020296	0.0040585	0.142269	269	4	0.75263
Psmg4	4	0.9998	0.99999	1.0	19483	0	0.81795	0.00020339	0.0040585	0.142269	270	4	0.81795
Gm6902	4	0.99854	0.99974	1.0	19329	0	0.94082	0.0002042	0.0040585	0.142269	271	4	0.94082
Clspn	4	0.99979	0.99999	1.0	19482	0	0.77237	0.00020658	0.0040585	0.142269	272	4	0.77237
Pik3r4	4	0.99979	0.99999	1.0	19480	0	0.93339	0.00021236	0.0040589	0.142269	273	4	0.93339
Top2a	4	0.99979	0.99999	1.0	19479	0	0.91401	0.00021343	0.0040589	0.142269	274	4	0.91401
Atg9a	4	0.97843	0.99129	1.0	18689	0	1.0849	0.00021646	0.0040589	0.142269	275	3	1.0849
Hist1h2ab	4	0.96133	0.98413	1.0	18281	0	1.6374	0.00021663	0.0040589	0.142269	276	3	1.6374
Ppp2r4	4	0.99978	0.99999	1.0	19477	0	0.79632	0.00021818	0.0040589	0.142269	277	4	0.79632
Gm14850	4	0.95102	0.97703	1.0	18059	0	0.93679	0.00021934	0.0040589	0.142269	278	3	0.93679
Cdk5rap3	4	0.98718	0.99505	1.0	18916	0	1.0281	0.00022395	0.0040599	0.142269	279	3	1.0281
Gsk3b	4	0.99978	0.99999	1.0	19476	0	0.59987	0.00022476	0.0040623	0.142269	280	4	0.59987
Rad51	4	0.99977	0.99999	1.0	19475	0	1.1255	0.00022652	0.0040623	0.142269	281	4	1.1255
Olfr205	4	0.99977	0.99999	1.0	19474	0	0.75117	0.00022707	0.0040623	0.142269	282	4	0.75117
Mepce	4	0.94873	0.9763	1.0	18010	0	1.3776	0.00022757	0.0040623	0.142269	283	3	1.3776
Mzt1	4	0.99977	0.99999	1.0	19473	0	0.87392	0.00022773	0.0040623	0.142269	284	4	0.87392
Erh	4	0.99976	0.99999	1.0	19471	0	1.2508	0.00023903	0.0040628	0.142269	285	4	1.2508
Alg8	4	0.99976	0.99999	1.0	19470	0	0.71366	0.00023913	0.0040628	0.142269	286	4	0.71366
Brf2	4	0.99969	0.99999	1.0	19458	0	1.155	0.00023971	0.0040628	0.142269	287	4	1.155
Rnf112	4	0.99976	0.99999	1.0	19468	0	0.47803	0.0002444	0.0040628	0.142269	288	4	0.47803
Pds5a	4	0.99975	0.99999	1.0	19467	0	0.71884	0.00024608	0.0040628	0.142269	289	4	0.71884
Gm21119	4	0.99975	0.99999	1.0	19466	0	0.82374	0.00024707	0.0040628	0.142269	290	4	0.82374
Gm13157	3	0.99975	0.99998	1.0	19465	0	1.2015	0.000248	0.0030285	0.142269	291	3	1.2015
Rps7	4	0.99975	0.99999	1.0	19464	0	1.6968	0.00025015	0.0040633	0.142269	292	4	1.6968
Sf1	4	0.98079	0.99225	1.0	18745	0	0.93152	0.00025023	0.0040633	0.142269	293	3	0.93152
Mcm4	4	0.99936	0.99993	1.0	19404	0	0.93111	0.00025874	0.0040666	0.142269	294	4	0.93111
Tubgcp3	4	0.99974	0.99999	1.0	19463	0	0.8618	0.00026468	0.0040671	0.142269	295	4	0.8618
Prpf31	4	0.99157	0.99749	1.0	19037	0	1.1574	0.00026815	0.0040671	0.142269	296	4	1.1574
Imp4	4	0.9205	0.95806	1.0	17440	0	1.104	0.00026993	0.0040671	0.142269	297	2	1.104
Rtfdc1	4	0.99902	0.99985	1.0	19365	0	0.6624	0.00027281	0.0040676	0.142269	298	4	0.6624
Dhx16	4	0.92573	0.96238	1.0	17544	0	1.22	0.00027429	0.0040676	0.142269	299	3	1.22
1700001F09Rik	4	0.98037	0.99225	1.0	18737	0	0.86578	0.00027677	0.0040676	0.142269	300	3	0.86578
Rpf2	4	0.99972	0.99999	1.0	19461	0	0.93234	0.00028398	0.004069	0.142269	301	4	0.93234
Sdhd	4	0.99633	0.99919	1.0	19203	0	0.9257	0.00028609	0.00407	0.142269	302	4	0.9257
Dido1	4	0.99971	0.99999	1.0	19460	0	0.79012	0.00028997	0.00407	0.142269	303	4	0.79012
Ddx39b	4	0.99905	0.99985	1.0	19369	0	0.89231	0.00029019	0.00407	0.142269	304	4	0.89231
Ino80b	4	0.99388	0.99839	1.0	19110	0	0.92016	0.00029665	0.0040704	0.142269	305	4	0.92016
Rabif	4	0.88843	0.94257	1.0	16776	0	0.83558	0.00029666	0.0040704	0.142269	306	3	0.83558
Hmgb1	4	0.99912	0.99987	1.0	19375	0	0.94772	0.00029823	0.0040704	0.142269	307	4	0.94772
Txnrd1	4	0.99969	0.99999	1.0	19457	0	0.81279	0.00031063	0.0040724	0.142269	308	4	0.81279
Oxa1l	4	0.99969	0.99999	1.0	19456	0	0.73761	0.0003124	0.0040724	0.142269	309	4	0.73761
Ipo5	4	0.99966	0.99999	1.0	19449	0	0.71152	0.00031258	0.0040724	0.142269	310	4	0.71152
Csnk2b	4	0.99797	0.99959	1.0	19294	0	1.1275	0.00031556	0.0040724	0.142269	311	4	1.1275
Meaf6	4	0.99968	0.99999	1.0	19455	0	0.54446	0.00031932	0.0040743	0.142269	312	4	0.54446
Prc1	4	0.99862	0.99977	1.0	19336	0	1.3233	0.00032322	0.0040743	0.142269	313	4	1.3233
Upf2	4	0.98219	0.99333	1.0	18778	0	1.1159	0.00032352	0.0040743	0.142269	314	3	1.1159
Dnaja3	4	0.99688	0.99933	1.0	19220	0	0.85702	0.00032488	0.0040743	0.142269	315	4	0.85702
Hist1h3h	4	0.94743	0.97534	1.0	17989	0	1.0737	0.00032682	0.0040743	0.142269	316	2	1.0737
Mup8	4	0.99967	0.99999	1.0	19453	0	1.0454	0.00032745	0.0040743	0.142269	317	4	1.0454
Srsf1	4	0.99882	0.9998	1.0	19351	0	1.2471	0.00033125	0.0040748	0.142269	318	4	1.2471
Dgcr14	4	0.99967	0.99999	1.0	19452	0	1.187	0.00033325	0.0040748	0.142269	319	4	1.187
Ap2s1	4	0.98989	0.99692	1.0	18998	0	0.73093	0.00033551	0.0040748	0.142269	320	3	0.73093
B4galt1	4	0.99966	0.99999	1.0	19451	0	0.69303	0.00033786	0.0040748	0.142269	321	4	0.69303
Fem1c	4	0.99966	0.99999	1.0	19450	0	0.61872	0.00034063	0.0040752	0.142269	322	4	0.61872
Exosc9	4	0.95825	0.98166	1.0	18198	0	0.93191	0.00034263	0.0040771	0.142269	323	3	0.93191
Pdcd10	4	0.99965	0.99998	1.0	19448	0	0.9488	0.00034762	0.0040776	0.142269	324	4	0.9488
Gm17019	4	0.99965	0.99998	1.0	19447	0	0.86369	0.00034878	0.0040791	0.142269	325	4	0.86369
Crnkl1	4	0.99965	0.99998	1.0	19446	0	1.0634	0.00035291	0.0040791	0.142269	326	4	1.0634
Dpm3	4	0.99964	0.99998	1.0	19445	0	0.63853	0.00036114	0.0040795	0.142269	327	4	0.63853
Vmn1r183	4	0.97322	0.9893	1.0	18559	0	1.2354	0.00036423	0.0040795	0.142269	328	3	1.2354
Rap1b	4	0.99946	0.99995	1.0	19419	0	0.90472	0.00036788	0.0040805	0.142269	329	4	0.90472
Cnot8	4	0.99846	0.99973	1.0	19323	0	0.8111	0.00037241	0.0040819	0.142269	330	4	0.8111
Vps41	4	0.99963	0.99998	1.0	19444	0	0.75025	0.0003737	0.0040819	0.142269	331	4	0.75025
Kif11	4	0.99962	0.99998	1.0	19443	0	1.1232	0.0003775	0.0040824	0.142269	332	4	1.1232
Dnm2	4	0.93065	0.96375	1.0	17649	0	1.2168	0.00038429	0.0040824	0.142269	333	3	1.2168
Rps27	4	0.99961	0.99998	1.0	19442	0	0.72487	0.00038657	0.0040824	0.142269	334	4	0.72487
Bloc1s6	4	0.9996	0.99998	1.0	19441	0	0.51224	0.00039978	0.0040829	0.142269	335	4	0.51224
Mis12	4	0.89809	0.94753	1.0	16983	0	0.91714	0.00040192	0.0040829	0.142269	336	3	0.91714
Smek1	4	0.9996	0.99998	1.0	19440	0	0.61379	0.00040464	0.0040829	0.142269	337	4	0.61379
Tfdp1	4	0.99908	0.99986	1.0	19372	0	1.0205	0.00041848	0.0040882	0.142269	338	4	1.0205
Rpf1	4	0.87623	0.93672	1.0	16516	0	1.4788	0.00041904	0.0040882	0.142269	339	3	1.4788
Thoc1	4	0.99957	0.99997	1.0	19438	0	0.97151	0.00042721	0.0040949	0.142269	340	4	0.97151
Tnfrsf11a	4	0.83635	0.90192	1.0	15766	0	0.6645	0.00042851	0.0040949	0.142269	341	3	0.6645
Bcl6	3	0.96916	0.98758	1.0	18460	0	1.0988	0.00043011	0.0030625	0.142269	342	3	1.0988
Timeless	4	0.99957	0.99997	1.0	19437	0	1.0591	0.00043277	0.0040954	0.142269	343	4	1.0591
Prim1	4	0.99956	0.99997	1.0	19436	0	1.0056	0.00043535	0.0040968	0.142269	344	4	1.0056
Naa30	4	0.9848	0.99444	1.0	18850	0	0.98069	0.00043865	0.0040968	0.142269	345	3	0.98069
Bcl2l14	4	0.99956	0.99997	1.0	19434	0	0.56053	0.00044498	0.0040973	0.142269	346	4	0.56053
Ctdspl2	4	0.98247	0.9935	1.0	18785	0	0.73657	0.00044509	0.0040973	0.142269	347	3	0.73657
Snrnp40	4	0.99954	0.99997	1.0	19432	0	0.74272	0.00045902	0.004114	0.142269	348	4	0.74272
Gm20831	4	0.99954	0.99997	1.0	19431	0	0.50719	0.00046298	0.0041145	0.142269	349	4	0.50719
Lsm5	4	0.99916	0.99988	1.0	19380	0	1.196	0.00046724	0.0041145	0.142269	350	4	1.196
Usp37	4	0.99953	0.99997	1.0	19430	0	0.79133	0.00047065	0.0041145	0.142269	351	4	0.79133
Fadd	4	0.99941	0.99994	1.0	19410	0	0.92391	0.00047183	0.0041145	0.142269	352	4	0.92391
Rfc5	4	0.92232	0.96062	1.0	17480	0	1.2347	0.00047246	0.0041174	0.142269	353	3	1.2347
Atg7	4	0.96642	0.98617	1.0	18393	0	0.47282	0.00047803	0.0041174	0.142269	354	3	0.47282
Vmn1r94	4	0.99952	0.99996	1.0	19429	0	0.86545	0.00048119	0.0041174	0.142269	355	4	0.86545
A530032D15Rik	4	0.99664	0.99925	1.0	19212	0	0.83953	0.00048145	0.0041174	0.142269	356	4	0.83953
Dclre1b	4	0.99951	0.99996	1.0	19428	0	0.92605	0.00049124	0.0041179	0.142269	357	4	0.92605
Sap18	4	0.99951	0.99996	1.0	19427	0	1.02	0.00049391	0.0041198	0.142269	358	4	1.02
Cpsf6	4	0.9995	0.99996	1.0	19425	0	0.61336	0.00050061	0.0041203	0.142269	359	4	0.61336
Gps1	4	0.99944	0.99995	1.0	19417	0	0.97471	0.00050476	0.0041437	0.142269	360	4	0.97471
Ccm2	4	0.99949	0.99996	1.0	19424	0	0.56885	0.0005067	0.0041437	0.142269	361	4	0.56885
Fdx1l	4	0.99938	0.99993	1.0	19405	0	0.85491	0.00050922	0.0041495	0.142269	362	4	0.85491
Rfk	4	0.99948	0.99995	1.0	19423	0	0.80025	0.00051922	0.0041576	0.142269	363	4	0.80025
Snrnp70	4	0.99948	0.99995	1.0	19422	0	0.77465	0.00052044	0.0041576	0.142269	364	4	0.77465
Vmn1r151	4	0.9568	0.98107	1.0	18171	0	0.99806	0.00052805	0.0041576	0.142269	365	3	0.99806
Pi4ka	4	0.71284	0.81755	1.0	13464	1	1.3128	0.00053456	0.0041581	0.142269	366	3	1.3128
Nol12	4	0.99945	0.99995	1.0	19418	0	0.5689	0.00054586	0.0041586	0.142269	367	4	0.5689
Sumo2	4	0.99944	0.99995	1.0	19416	0	0.78856	0.00056332	0.00416	0.142269	368	4	0.78856
Ccdc174	4	0.99943	0.99995	1.0	19415	0	0.78368	0.00057034	0.0041615	0.142269	369	4	0.78368
Lrr1	4	0.99823	0.99965	1.0	19308	0	1.1152	0.00057068	0.0041615	0.142269	370	4	1.1152
Mars2	4	0.99943	0.99994	1.0	19413	0	0.61367	0.00057463	0.0041634	0.142269	371	4	0.61367
Sec14l1	4	0.99942	0.99994	1.0	19412	0	0.50804	0.00057556	0.0041634	0.142269	372	4	0.50804
Racgap1	4	0.98563	0.99483	1.0	18877	0	0.87913	0.00057983	0.0041648	0.142269	373	2	0.87913
Fam32a	4	0.99942	0.99994	1.0	19411	0	0.91002	0.00058195	0.0041648	0.142269	374	4	0.91002
Dusp12	4	0.81186	0.88621	1.0	15270	0	0.66299	0.00058524	0.0041653	0.142269	375	3	0.66299
Alg2	3	0.99941	0.99995	1.0	19409	0	1.0872	0.00059171	0.0031238	0.142269	376	3	1.0872
Cirh1a	4	0.99834	0.99966	1.0	19313	0	1.1321	0.00059456	0.0041725	0.142269	377	4	1.1321
Gm21943	4	0.99011	0.99697	1.0	19005	0	1.0539	0.00059508	0.0041725	0.142269	378	3	1.0539
Ahcy	4	0.9994	0.99994	1.0	19408	0	0.73681	0.00059814	0.004173	0.142269	379	4	0.73681
Rpl4	4	0.9994	0.99994	1.0	19407	0	1.2955	0.00060026	0.0041763	0.142269	380	4	1.2955
Gemin4	4	0.93314	0.96571	1.0	17709	0	0.87753	0.00060544	0.0041768	0.142269	381	3	0.87753
Dao	4	0.99939	0.99993	1.0	19406	0	0.54331	0.00060841	0.0041768	0.142269	382	4	0.54331
Mesdc2	4	0.92048	0.95806	1.0	17439	0	0.92929	0.00061099	0.0041768	0.142269	383	3	0.92929
Olfr727	4	0.94616	0.97404	1.0	17963	0	0.7958	0.00062004	0.0041811	0.142269	384	3	0.7958
Rps15a	4	0.96605	0.98601	1.0	18386	0	1.296	0.00062738	0.0041811	0.142269	385	3	1.296
Tipin	4	0.91012	0.95261	1.0	17230	0	0.88399	0.00064505	0.0041816	0.142269	386	3	0.88399
Abt1	4	0.99934	0.99993	1.0	19403	0	1.147	0.00065657	0.0041816	0.142269	387	4	1.147
Gm15299	4	0.67273	0.79765	1.0	12811	1	0.90275	0.00065773	0.0041816	0.142269	388	3	0.90275
Orc3	4	0.99934	0.99993	1.0	19402	0	0.75899	0.00065967	0.0041816	0.142269	389	4	0.75899
Dhx15	4	0.99933	0.99992	1.0	19401	0	1.0988	0.000668	0.0041916	0.142269	390	4	1.0988
Fryl	4	0.99932	0.99992	1.0	19400	0	0.45729	0.00067873	0.0041916	0.142269	391	4	0.45729
Top3a	4	0.99275	0.99811	1.0	19072	0	0.94768	0.00068134	0.0041921	0.142269	392	4	0.94768
Cdc123	4	0.99932	0.99992	1.0	19399	0	0.83218	0.00068169	0.0041921	0.142269	393	4	0.83218
Txnl4a	4	0.9993	0.99992	1.0	19397	0	1.3064	0.00069668	0.0041931	0.142269	394	4	1.3064
Ints8	4	0.9953	0.9989	1.0	19157	0	0.88826	0.00070044	0.0041931	0.142269	395	4	0.88826
Nfrkb	4	0.9993	0.99992	1.0	19396	0	0.65271	0.000701	0.0041931	0.142269	396	4	0.65271
Zmat2	4	0.9993	0.99992	1.0	19395	0	0.88452	0.00070122	0.0041931	0.142269	397	4	0.88452
Taf1b	4	0.99929	0.99992	1.0	19392	0	0.67989	0.0007084	0.0041936	0.142269	398	4	0.67989
Vmn1r143	3	0.99929	0.99993	1.0	19391	0	0.92893	0.00070882	0.0031386	0.142269	399	3	0.92893
Syk	4	0.99752	0.99948	1.0	19259	0	0.9099	0.00071802	0.0041974	0.142269	400	4	0.9099
Rnpc3	4	0.60541	0.75154	1.0	11908	1	0.62174	0.00072955	0.0042132	0.142269	401	2	0.62174
BC061237	4	0.76162	0.85603	1.0	14341	1	1.006	0.00072974	0.0042132	0.142269	402	3	1.006
Wdr25	4	0.46758	0.67255	1.0	10378	1	0.82005	0.0007321	0.0042132	0.142269	403	3	0.82005
Bora	4	0.97661	0.99045	1.0	18645	0	0.84169	0.00073211	0.0042132	0.142269	404	3	0.84169
Rpusd4	4	0.99927	0.99991	1.0	19390	0	0.43005	0.00073455	0.0042137	0.142269	405	4	0.43005
Mcm5	4	0.99689	0.99933	1.0	19222	0	1.1429	0.0007387	0.0042137	0.142269	406	4	1.1429
Mup6	4	0.99926	0.9999	1.0	19389	0	0.99644	0.00074425	0.0042166	0.142269	407	4	0.99644
Cenpc1	4	0.18681	0.42196	1.0	5778	1	0.89292	0.00074732	0.004217	0.142269	408	3	0.89292
Ecd	4	0.99924	0.9999	1.0	19388	0	0.5519	0.00076163	0.0042247	0.142269	409	4	0.5519
Mad2l1	4	0.99923	0.99989	1.0	19387	0	0.75934	0.00076788	0.004229	0.142269	410	4	0.75934
Hist1h2ak	4	0.99596	0.9991	1.0	19189	0	0.84113	0.00077102	0.0042295	0.142269	411	4	0.84113
Ash2l	4	0.99896	0.99983	1.0	19361	0	0.96643	0.0007769	0.0042352	0.142269	412	4	0.96643
Srrm1	4	0.82688	0.89617	1.0	15548	0	0.64172	0.00077714	0.0042352	0.142269	413	2	0.64172
Rbm14	4	0.99866	0.99977	1.0	19340	0	0.85645	0.00077985	0.0042357	0.142269	414	4	0.85645
Gm5622	4	0.99748	0.99948	1.0	19257	0	1.0849	0.00078732	0.00424	0.142269	415	4	1.0849
Rps6ka1	4	0.99921	0.99988	1.0	19386	0	0.45052	0.00079018	0.00424	0.142269	416	4	0.45052
Pex13	4	0.99921	0.99988	1.0	19385	0	0.60939	0.00079327	0.00424	0.142269	417	4	0.60939
Gm3415	4	0.99903	0.99985	1.0	19367	0	0.89054	0.00079621	0.00424	0.142269	418	4	0.89054
Atp1b3	4	0.9992	0.99988	1.0	19384	0	0.89608	0.00079803	0.00424	0.142269	419	4	0.89608
Mrgbp	4	0.65312	0.78163	1.0	12540	1	0.50029	0.00079929	0.00424	0.142269	420	2	0.50029
Zfp207	4	0.99919	0.99988	1.0	19383	0	0.98048	0.00081247	0.0042405	0.142269	421	4	0.98048
Ints5	4	0.99918	0.99988	1.0	19382	0	0.826	0.00082025	0.0042405	0.142269	422	4	0.826
Wdr5	4	0.95292	0.97843	1.0	18097	0	1.0014	0.00082704	0.0042491	0.142269	423	3	1.0014
Cwf19l2	4	0.99917	0.99988	1.0	19381	0	0.80307	0.00083449	0.0042496	0.142269	424	4	0.80307
Zfr	4	0.99916	0.99988	1.0	19379	0	0.71591	0.00083894	0.0042496	0.142269	425	4	0.71591
Pagr1a	4	0.63368	0.7676	1.0	12283	1	0.77725	0.00084197	0.0042534	0.142269	426	3	0.77725
Ndnl2	4	0.99915	0.99987	1.0	19378	0	0.52536	0.00084741	0.0042534	0.142269	427	4	0.52536
Kptn	4	0.99915	0.99987	1.0	19377	0	0.65942	0.00085342	0.0042539	0.142269	428	4	0.65942
Smu1	4	0.99824	0.99965	1.0	19309	0	1.0977	0.00085866	0.0042539	0.142269	429	4	1.0977
Vmn1r107	4	0.82557	0.89543	1.0	15517	0	1.1903	0.00086127	0.0042539	0.142269	430	3	1.1903
Sf3b5	4	0.99914	0.99987	1.0	19376	0	0.89859	0.00086428	0.0042539	0.142269	431	4	0.89859
Psmd14	4	0.99502	0.99881	1.0	19145	0	1.2217	0.00087076	0.0042573	0.142269	432	4	1.2217
Ubr4	4	0.86105	0.92545	1.0	16231	0	0.52363	0.00087979	0.0042616	0.142269	433	3	0.52363
Sdhb	4	0.96408	0.98468	1.0	18343	0	0.75136	0.00088032	0.0042616	0.142269	434	3	0.75136
Gm3286	4	0.97657	0.99045	1.0	18642	0	0.79717	0.00089372	0.0042712	0.142269	435	3	0.79717
Esco2	4	0.9991	0.99986	1.0	19373	0	0.72628	0.0009014	0.0042712	0.142269	436	4	0.72628
Dctn4	4	0.30619	0.56029	1.0	8327	1	0.69633	0.0009067	0.0042712	0.142269	437	3	0.69633
Idh3a	4	0.98938	0.99666	1.0	18973	0	0.80561	0.00091981	0.0042716	0.142269	438	3	0.80561
Pitpna	4	0.99907	0.99986	1.0	19370	0	0.66605	0.00093457	0.0042716	0.142269	439	4	0.66605
Ssr2	4	0.9985	0.99974	1.0	19327	0	0.67828	0.00093861	0.0042784	0.142269	440	4	0.67828
4930503E14Rik	4	0.98797	0.99563	1.0	18937	0	0.93313	0.00094862	0.0043138	0.142269	441	3	0.93313
Baz1a	4	0.69243	0.80624	1.0	13152	1	0.61588	0.00095648	0.0043263	0.142269	442	3	0.61588
Clptm1	4	0.99903	0.99985	1.0	19368	0	0.46779	0.00097114	0.0043263	0.142269	443	4	0.46779
Hnrnpc	4	0.91578	0.9554	1.0	17347	0	0.90286	0.00097518	0.0043267	0.142269	444	3	0.90286
Rad1	4	0.99788	0.99956	1.0	19284	0	0.90781	0.000978	0.0043267	0.142269	445	4	0.90781
Krit1	4	0.99902	0.99985	1.0	19366	0	0.60535	0.00098031	0.0043267	0.142269	446	4	0.60535
Cdca8	4	0.99861	0.99977	1.0	19335	0	1.1181	0.00098179	0.0043267	0.142269	447	4	1.1181
Nip7	4	0.99901	0.99985	1.0	19364	0	0.87916	0.00098786	0.0043267	0.142269	448	4	0.87916
Setd1a	4	0.9986	0.99977	1.0	19334	0	1.0207	0.0010045	0.0043344	0.142269	449	4	1.0207
Sec61a1	4	0.9781	0.99129	1.0	18685	0	1.0329	0.0010063	0.0043344	0.142269	450	3	1.0329
Wdr43	4	0.82775	0.8969	1.0	15567	0	1.1979	0.0010104	0.0043344	0.142269	451	3	1.1979
Rad50	4	0.96652	0.98633	1.0	18397	0	0.82869	0.0010109	0.0043344	0.142269	452	3	0.82869
Lsm3	4	0.99898	0.99984	1.0	19363	0	0.6127	0.0010231	0.0043493	0.142269	453	4	0.6127
5031410I06Rik	4	0.9884	0.99604	1.0	18948	0	0.92971	0.0010259	0.0043497	0.142269	454	3	0.92971
Gm14632	4	0.99831	0.99966	1.0	19312	0	1.1623	0.0010274	0.0043497	0.142269	455	4	1.1623
Metrnl	4	0.99897	0.99983	1.0	19362	0	0.40903	0.0010312	0.0043564	0.142269	456	4	0.40903
Ywhab	4	0.9011	0.94888	1.0	17040	0	0.4181	0.0010313	0.0043564	0.142269	457	3	0.4181
Chchd5	4	0.99894	0.99983	1.0	19359	0	0.48019	0.0010649	0.0044159	0.142269	458	4	0.48019
Gm10413	4	0.72643	0.82782	1.0	13699	1	0.93626	0.001065	0.0044159	0.142269	459	3	0.93626
Rps15	4	0.62655	0.76386	1.0	12190	1	0.4496	0.0010816	0.0044226	0.142269	460	3	0.4496
Gm8693	4	0.87323	0.93623	1.0	16455	0	0.98738	0.0010961	0.004423	0.142269	461	3	0.98738
Ikzf1	4	0.92256	0.96062	1.0	17486	0	0.65882	0.0011009	0.004423	0.142269	462	3	0.65882
Nup160	4	0.58638	0.7394	1.0	11668	1	1.0611	0.0011059	0.004423	0.142269	463	3	1.0611
Hist1h2ai	4	0.99889	0.99982	1.0	19357	0	0.80349	0.0011119	0.004423	0.142269	464	4	0.80349
Vmn2r33	4	0.60629	0.75245	1.0	11922	1	0.63524	0.001113	0.0044307	0.142269	465	2	0.63524
Map2k7	4	0.95927	0.98263	1.0	18228	0	0.80148	0.0011152	0.0044307	0.142269	466	3	0.80148
Eapp	4	0.75775	0.85413	1.0	14270	1	0.63522	0.0011191	0.0044307	0.142269	467	2	0.63522
Spc24	4	0.99886	0.99981	1.0	19356	0	0.96031	0.0011395	0.0044441	0.142269	468	4	0.96031
Eif2b5	4	0.91223	0.95384	1.0	17267	0	0.82941	0.0011517	0.004447	0.142269	469	3	0.82941
Hist1h4d	4	0.96565	0.98568	1.0	18379	0	0.99679	0.0011568	0.0044475	0.142269	470	3	0.99679
9030624G23Rik	4	0.95052	0.97655	1.0	18048	0	1.1268	0.0011607	0.0044475	0.142269	471	3	1.1268
