"ID" "X[[i]]"
"452" "BIOCARTA_IL10_PATHWAY" "stat3"
"453" "BIOCARTA_IL10_PATHWAY" "il10ra"
"454" "BIOCARTA_IL12_PATHWAY" "mapk14"
"455" "BIOCARTA_IL12_PATHWAY" "tyk2"
"456" "BIOCARTA_IL12_PATHWAY" "ccr5"
"457" "BIOCARTA_IL12_PATHWAY" "etv5"
"458" "BIOCARTA_IL12_PATHWAY" "il12rb1"
"459" "BIOCARTA_IL12_PATHWAY" "jak2"
"460" "BIOCARTA_IL12_PATHWAY" "cxcr3"
"461" "BIOCARTA_IL2RB_PATHWAY" "ptpn6"
"462" "BIOCARTA_IL2RB_PATHWAY" "syk"
"463" "BIOCARTA_IL2RB_PATHWAY" "cflar"
"464" "BIOCARTA_IL2RB_PATHWAY" "e2f1"
"465" "BIOCARTA_IL2RB_PATHWAY" "pik3cg"
"466" "BIOCARTA_IL2RB_PATHWAY" "il2ra"
"467" "BIOCARTA_IL2RB_PATHWAY" "hras"
"468" "BIOCARTA_IL22BP_PATHWAY" "stat1"
"469" "BIOCARTA_IL22BP_PATHWAY" "jak1"
"470" "BIOCARTA_IL22BP_PATHWAY" "tyk2"
"471" "BIOCARTA_IL22BP_PATHWAY" "stat3"
"472" "BIOCARTA_IL22BP_PATHWAY" "jak2"
"473" "BIOCARTA_IL22BP_PATHWAY" "jak3"
"474" "BIOCARTA_IL7_PATHWAY" "jak1"
"475" "BIOCARTA_IL7_PATHWAY" "lck"
"476" "BIOCARTA_IL7_PATHWAY" "jak3"
"477" "BIOCARTA_GSK3_PATHWAY" "ccnd1"
"478" "BIOCARTA_GSK3_PATHWAY" "gsk3b"
"479" "BIOCARTA_GSK3_PATHWAY" "nfkb1"
"480" "BIOCARTA_GSK3_PATHWAY" "myd88"
"481" "BIOCARTA_GSK3_PATHWAY" "fzd1"
"482" "BIOCARTA_GSK3_PATHWAY" "ppp2ca"
"483" "BIOCARTA_GSK3_PATHWAY" "axin1"
"484" "BIOCARTA_GSK3_PATHWAY" "ctnnb1"
"485" "BIOCARTA_DEATH_PATHWAY" "traf2"
"486" "BIOCARTA_DEATH_PATHWAY" "nfkbia"
"487" "BIOCARTA_DEATH_PATHWAY" "tnfsf13"
"488" "BIOCARTA_DEATH_PATHWAY" "gas2"
"489" "BIOCARTA_DEATH_PATHWAY" "tradd"
"490" "BIOCARTA_DEATH_PATHWAY" "rela"
"491" "BIOCARTA_DEATH_PATHWAY" "sptan1"
"492" "BIOCARTA_DEATH_PATHWAY" "casp7"
"493" "BIOCARTA_RACCYCD_PATHWAY" "cdkn1a"
"494" "BIOCARTA_RACCYCD_PATHWAY" "akt1"
"495" "BIOCARTA_RACCYCD_PATHWAY" "nfkbia"
"496" "BIOCARTA_RACCYCD_PATHWAY" "cdkn1b"
"497" "BIOCARTA_RACCYCD_PATHWAY" "ikbkg"
"498" "BIOCARTA_GLEEVEC_PATHWAY" "stat1"
"499" "BIOCARTA_GLEEVEC_PATHWAY" "akt1"
"500" "BIOCARTA_GLEEVEC_PATHWAY" "myc"
"501" "BIOCARTA_INSULIN_PATHWAY" "rasa1"
"502" "BIOCARTA_INSULIN_PATHWAY" "jun"
"503" "BIOCARTA_INSULIN_PATHWAY" "csnk2a1"
"504" "BIOCARTA_INSULIN_PATHWAY" "ptpn11"
"505" "BIOCARTA_INSULIN_PATHWAY" "pik3cg"
"506" "BIOCARTA_INSULIN_PATHWAY" "hras"
"507" "BIOCARTA_INSULIN_PATHWAY" "shc1"
"508" "BIOCARTA_INSULIN_PATHWAY" "raf1"
"509" "BIOCARTA_INTEGRIN_PATHWAY" "tln1"
"510" "BIOCARTA_INTEGRIN_PATHWAY" "rapgef1"
"511" "BIOCARTA_INTEGRIN_PATHWAY" "jun"
"512" "BIOCARTA_INTEGRIN_PATHWAY" "hras"
"513" "BIOCARTA_INTEGRIN_PATHWAY" "capn1"
"514" "BIOCARTA_INTEGRIN_PATHWAY" "shc1"
"515" "BIOCARTA_INTEGRIN_PATHWAY" "raf1"
"516" "BIOCARTA_INTRINSIC_PATHWAY" "col4a6"
"517" "BIOCARTA_INTRINSIC_PATHWAY" "pros1"
"518" "BIOCARTA_INTRINSIC_PATHWAY" "fgb"
"519" "BIOCARTA_INTRINSIC_PATHWAY" "col4a5"
"520" "BIOCARTA_INTRINSIC_PATHWAY" "kng1"
"521" "BIOCARTA_INTRINSIC_PATHWAY" "serpinc1"
"522" "BIOCARTA_INTRINSIC_PATHWAY" "col4a4"
"523" "BIOCARTA_INTRINSIC_PATHWAY" "f2r"
"524" "BIOCARTA_KERATINOCYTE_PATHWAY" "traf2"
"525" "BIOCARTA_KERATINOCYTE_PATHWAY" "mapk14"
"526" "BIOCARTA_KERATINOCYTE_PATHWAY" "cebpa"
"527" "BIOCARTA_KERATINOCYTE_PATHWAY" "tnfrsf1a"
"528" "BIOCARTA_KERATINOCYTE_PATHWAY" "nfkbia"
"529" "BIOCARTA_KERATINOCYTE_PATHWAY" "sp1"
"530" "BIOCARTA_KERATINOCYTE_PATHWAY" "tnfrsf1b"
"531" "BIOCARTA_TCRA_PATHWAY" "lck"
"532" "BIOCARTA_TCRA_PATHWAY" "cd4"
"533" "BIOCARTA_LECTIN_PATHWAY" "c7"
"534" "BIOCARTA_LECTIN_PATHWAY" "c4b"
"535" "BIOCARTA_LECTIN_PATHWAY" "masp2"
"536" "BIOCARTA_LECTIN_PATHWAY" "masp1"
"537" "BIOCARTA_LECTIN_PATHWAY" "c2"
"538" "BIOCARTA_PYK2_PATHWAY" "mapk14"
"539" "BIOCARTA_EGFR_SMRTE_PATHWAY" "mapk14"
"540" "BIOCARTA_EGFR_SMRTE_PATHWAY" "ncor2"
"541" "BIOCARTA_EGFR_SMRTE_PATHWAY" "thra"
"542" "BIOCARTA_EGFR_SMRTE_PATHWAY" "map2k1"
"543" "BIOCARTA_MAPK_PATHWAY" "stat1"
"544" "BIOCARTA_MAPK_PATHWAY" "traf2"
"545" "BIOCARTA_MAPK_PATHWAY" "mapk14"
"546" "BIOCARTA_MAPK_PATHWAY" "max"
"547" "BIOCARTA_MAPK_PATHWAY" "cebpa"
"548" "BIOCARTA_MAPK_PATHWAY" "map2k5"
"549" "BIOCARTA_MAPK_PATHWAY" "myc"
"550" "BIOCARTA_MAPK_PATHWAY" "nfkbia"
"551" "BIOCARTA_MAPK_PATHWAY" "sp1"
"552" "BIOCARTA_MAPK_PATHWAY" "mknk2"
"553" "BIOCARTA_MAPK_PATHWAY" "tgfb2"
"554" "BIOCARTA_MAPK_PATHWAY" "tradd"
"555" "BIOCARTA_MAPK_PATHWAY" "rps6kb2"
"556" "BIOCARTA_MAPK_PATHWAY" "rela"
"557" "BIOCARTA_MAPK_PATHWAY" "rps6ka5"
"558" "BIOCARTA_MAPK_PATHWAY" "mapk6"
"559" "BIOCARTA_MCALPAIN_PATHWAY" "tln1"
"560" "BIOCARTA_MCALPAIN_PATHWAY" "hras"
"561" "BIOCARTA_MCALPAIN_PATHWAY" "mylk"
"562" "BIOCARTA_MCALPAIN_PATHWAY" "prkar2b"
"563" "BIOCARTA_MCALPAIN_PATHWAY" "prkar2a"
"564" "BIOCARTA_MCALPAIN_PATHWAY" "prkacb"
"565" "BIOCARTA_MCALPAIN_PATHWAY" "capn1"
"566" "BIOCARTA_MCALPAIN_PATHWAY" "prkar1b"
"567" "BIOCARTA_ETS_PATHWAY" "csf1r"
"568" "BIOCARTA_ETS_PATHWAY" "ddx20"
"569" "BIOCARTA_ETS_PATHWAY" "sin3a"
"570" "BIOCARTA_ETS_PATHWAY" "jun"
"571" "BIOCARTA_ETS_PATHWAY" "e2f1"
"572" "BIOCARTA_ETS_PATHWAY" "ets2"
"573" "BIOCARTA_ETS_PATHWAY" "hras"
"574" "BIOCARTA_ETS_PATHWAY" "etv3"
"575" "BIOCARTA_ETS_PATHWAY" "ets1"
"576" "BIOCARTA_ETS_PATHWAY" "hdac5"
"577" "BIOCARTA_ETS_PATHWAY" "hdac2"
"578" "BIOCARTA_MONOCYTE_PATHWAY" "itgb2"
"579" "BIOCARTA_MONOCYTE_PATHWAY" "itgam"
"580" "BIOCARTA_MONOCYTE_PATHWAY" "icam1"
"581" "BIOCARTA_MONOCYTE_PATHWAY" "itgal"
"582" "BIOCARTA_MONOCYTE_PATHWAY" "cd44"
"583" "BIOCARTA_MTOR_PATHWAY" "tsc1"
"584" "BIOCARTA_MTOR_PATHWAY" "tsc2"
"585" "BIOCARTA_MTOR_PATHWAY" "pten"
"586" "BIOCARTA_IGF1R_PATHWAY" "rps6ka1"
"587" "BIOCARTA_IGF1R_PATHWAY" "hras"
"588" "BIOCARTA_IGF1R_PATHWAY" "prkar2b"
"589" "BIOCARTA_IGF1R_PATHWAY" "prkar2a"
"590" "BIOCARTA_IGF1R_PATHWAY" "prkacb"
"591" "BIOCARTA_IGF1R_PATHWAY" "shc1"
"592" "BIOCARTA_IGF1R_PATHWAY" "raf1"
"593" "BIOCARTA_IGF1R_PATHWAY" "prkar1b"
"594" "BIOCARTA_IGF1R_PATHWAY" "adcy1"
"595" "BIOCARTA_PITX2_PATHWAY" "gsk3b"
"596" "BIOCARTA_PITX2_PATHWAY" "trrap"
"597" "BIOCARTA_PITX2_PATHWAY" "crebbp"
"598" "BIOCARTA_PITX2_PATHWAY" "ep300"
"599" "BIOCARTA_PITX2_PATHWAY" "fzd1"
"600" "BIOCARTA_PITX2_PATHWAY" "axin1"
"601" "BIOCARTA_PITX2_PATHWAY" "ctnnb1"
"602" "BIOCARTA_NGF_PATHWAY" "jun"
"603" "BIOCARTA_NGF_PATHWAY" "csnk2a1"
"604" "BIOCARTA_NGF_PATHWAY" "pik3cg"
"605" "BIOCARTA_NGF_PATHWAY" "hras"
"606" "BIOCARTA_NGF_PATHWAY" "shc1"
"607" "BIOCARTA_NGF_PATHWAY" "raf1"
"608" "BIOCARTA_NGF_PATHWAY" "ngfr"
"609" "BIOCARTA_VIP_PATHWAY" "nfkb1"
"610" "BIOCARTA_VIP_PATHWAY" "ppp3cb"
"611" "BIOCARTA_VIP_PATHWAY" "map3k1"
"612" "BIOCARTA_VIP_PATHWAY" "prkar2b"
"613" "BIOCARTA_VIP_PATHWAY" "prkar2a"
"614" "BIOCARTA_VIP_PATHWAY" "prkacb"
"615" "BIOCARTA_VIP_PATHWAY" "calm3"
"616" "BIOCARTA_VIP_PATHWAY" "prkar1b"
"617" "BIOCARTA_VIP_PATHWAY" "chuk"
"618" "BIOCARTA_NFAT_PATHWAY" "mapk14"
"619" "BIOCARTA_NFAT_PATHWAY" "akt1"
"620" "BIOCARTA_NFAT_PATHWAY" "hand2"
"621" "BIOCARTA_NTHI_PATHWAY" "tgfbr2"
"622" "BIOCARTA_NTHI_PATHWAY" "tgfbr1"
"623" "BIOCARTA_NTHI_PATHWAY" "nfkb1"
"624" "BIOCARTA_NTHI_PATHWAY" "myd88"
"625" "BIOCARTA_NTHI_PATHWAY" "crebbp"
"626" "BIOCARTA_NTHI_PATHWAY" "ikbkb"
"627" "BIOCARTA_NTHI_PATHWAY" "ep300"
"628" "BIOCARTA_NFKB_PATHWAY" "tnfrsf1a"
"629" "BIOCARTA_NFKB_PATHWAY" "nfkbia"
"630" "BIOCARTA_NFKB_PATHWAY" "irak1"
"631" "BIOCARTA_NFKB_PATHWAY" "ikbkg"
"632" "BIOCARTA_NFKB_PATHWAY" "tnfrsf1b"
"633" "BIOCARTA_NFKB_PATHWAY" "tradd"
"634" "BIOCARTA_NFKB_PATHWAY" "rela"
"635" "BIOCARTA_NOS1_PATHWAY" "ppp3cb"
"636" "BIOCARTA_NOS1_PATHWAY" "prkar2b"
"637" "BIOCARTA_NOS1_PATHWAY" "prkar2a"
"638" "BIOCARTA_NOS1_PATHWAY" "prkacb"
"639" "BIOCARTA_NOS1_PATHWAY" "calm3"
"640" "BIOCARTA_NOS1_PATHWAY" "prkar1b"
"641" "BIOCARTA_NOS1_PATHWAY" "grin1"
"642" "BIOCARTA_NOS1_PATHWAY" "prkcb"
"643" "BIOCARTA_NO2IL12_PATHWAY" "tyk2"
"644" "BIOCARTA_NO2IL12_PATHWAY" "ccr5"
"645" "BIOCARTA_NO2IL12_PATHWAY" "il12rb1"
"646" "BIOCARTA_NO2IL12_PATHWAY" "jak2"
"647" "BIOCARTA_NO2IL12_PATHWAY" "cxcr3"
"648" "BIOCARTA_NO2IL12_PATHWAY" "cd4"
"649" "BIOCARTA_NO2IL12_PATHWAY" "cd2"
"650" "BIOCARTA_RARRXR_PATHWAY" "rxra"
"651" "BIOCARTA_RARRXR_PATHWAY" "tbp"
"652" "BIOCARTA_NUCLEARRS_PATHWAY" "abca1"
"653" "BIOCARTA_NUCLEARRS_PATHWAY" "abcg1"
"654" "BIOCARTA_NUCLEARRS_PATHWAY" "abcd3"
"655" "BIOCARTA_NUCLEARRS_PATHWAY" "cyp26a1"
"656" "BIOCARTA_NUCLEARRS_PATHWAY" "cyp3a11"
"657" "BIOCARTA_NUCLEARRS_PATHWAY" "nr0b2"
"658" "BIOCARTA_ARENRF2_PATHWAY" "keap1"
"659" "BIOCARTA_ARENRF2_PATHWAY" "hmox1"
"660" "BIOCARTA_ARENRF2_PATHWAY" "mafg"
"661" "BIOCARTA_ARENRF2_PATHWAY" "gsta2"
"662" "BIOCARTA_ARENRF2_PATHWAY" "jun"
"663" "BIOCARTA_P38MAPK_PATHWAY" "stat1"
"664" "BIOCARTA_P38MAPK_PATHWAY" "traf2"
"665" "BIOCARTA_P38MAPK_PATHWAY" "mapk14"
"666" "BIOCARTA_P38MAPK_PATHWAY" "max"
"667" "BIOCARTA_P38MAPK_PATHWAY" "myc"
"668" "BIOCARTA_P38MAPK_PATHWAY" "tgfb2"
"669" "BIOCARTA_P38MAPK_PATHWAY" "tradd"
"670" "BIOCARTA_P38MAPK_PATHWAY" "hspb2"
"671" "BIOCARTA_P53_PATHWAY" "cdkn1a"
"672" "BIOCARTA_P53_PATHWAY" "trp53"
"673" "BIOCARTA_PDGF_PATHWAY" "rasa1"
"674" "BIOCARTA_PDGF_PATHWAY" "map2k4"
"675" "BIOCARTA_PDGF_PATHWAY" "pdgfa"
"676" "BIOCARTA_PDGF_PATHWAY" "jun"
"677" "BIOCARTA_PDGF_PATHWAY" "csnk2a1"
"678" "BIOCARTA_PDGF_PATHWAY" "pik3cg"
"679" "BIOCARTA_PDGF_PATHWAY" "map3k1"
"680" "BIOCARTA_PDGF_PATHWAY" "hras"
"681" "BIOCARTA_CCR5_PATHWAY" "mapk14"
"682" "BIOCARTA_CCR5_PATHWAY" "ccl4"
"683" "BIOCARTA_CCR5_PATHWAY" "ccr5"
"684" "BIOCARTA_PTDINS_PATHWAY" "akt1"
"685" "BIOCARTA_PTDINS_PATHWAY" "lyn"
"686" "BIOCARTA_PTDINS_PATHWAY" "arf1"
"687" "BIOCARTA_PLCE_PATHWAY" "rap2b"
"688" "BIOCARTA_PLCE_PATHWAY" "rapgef3"
"689" "BIOCARTA_EDG1_PATHWAY" "akt1"
"690" "BIOCARTA_EDG1_PATHWAY" "itgb3"
"691" "BIOCARTA_EDG1_PATHWAY" "pdgfra"
"692" "BIOCARTA_EDG1_PATHWAY" "asah1"
"693" "BIOCARTA_EDG1_PATHWAY" "itgav"
"694" "BIOCARTA_EDG1_PATHWAY" "smpd2"
"695" "BIOCARTA_EDG1_PATHWAY" "rhoa"
"696" "BIOCARTA_EDG1_PATHWAY" "prkca"
"697" "BIOCARTA_EDG1_PATHWAY" "mapk3"
"698" "BIOCARTA_EDG1_PATHWAY" "sphk1"
"699" "BIOCARTA_CDK5_PATHWAY" "hras"
"700" "BIOCARTA_CDK5_PATHWAY" "raf1"
"701" "BIOCARTA_CDK5_PATHWAY" "ngfr"
"702" "BIOCARTA_CDK5_PATHWAY" "cdk5"
"703" "BIOCARTA_PLATELETAPP_PATHWAY" "plau"
"704" "BIOCARTA_PLATELETAPP_PATHWAY" "col4a6"
"705" "BIOCARTA_PLATELETAPP_PATHWAY" "plat"
"706" "BIOCARTA_PLATELETAPP_PATHWAY" "col4a5"
"707" "BIOCARTA_PLATELETAPP_PATHWAY" "col4a4"
"708" "BIOCARTA_PS1_PATHWAY" "adam17"
"709" "BIOCARTA_PS1_PATHWAY" "gsk3b"
"710" "BIOCARTA_PS1_PATHWAY" "fzd1"
"711" "BIOCARTA_PS1_PATHWAY" "axin1"
"712" "BIOCARTA_PS1_PATHWAY" "ctnnb1"
"713" "BIOCARTA_PS1_PATHWAY" "psen1"
"714" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "cdk1"
"715" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "prkce"
"716" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "ppp2ca"
"717" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "prkar2b"
"718" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "prkar2a"
"719" "BIOCARTA_AKAPCENTROSOME_PATHWAY" "prkacb"
"720" "BIOCARTA_PTEN_PATHWAY" "pten"
"721" "BIOCARTA_PTEN_PATHWAY" "ilk"
"722" "BIOCARTA_PTEN_PATHWAY" "shc1"
"723" "BIOCARTA_RAB_PATHWAY" "rab6a"
"724" "BIOCARTA_RAB_PATHWAY" "rab8a"
"725" "BIOCARTA_RAB_PATHWAY" "rab7"
"726" "BIOCARTA_RAB_PATHWAY" "rab11a"
"727" "BIOCARTA_RAB_PATHWAY" "rab9"
"728" "BIOCARTA_RAB_PATHWAY" "rab2a"
"729" "BIOCARTA_RAC1_PATHWAY" "vav1"
"730" "BIOCARTA_RAC1_PATHWAY" "pld1"
"731" "BIOCARTA_RAC1_PATHWAY" "pik3cg"
"732" "BIOCARTA_RAC1_PATHWAY" "map3k1"
"733" "BIOCARTA_RAC1_PATHWAY" "mylk"
"734" "BIOCARTA_RAC1_PATHWAY" "ncf2"
"735" "BIOCARTA_RAS_PATHWAY" "cdc42"
"736" "BIOCARTA_RAS_PATHWAY" "nfkb1"
"737" "BIOCARTA_RAS_PATHWAY" "pld1"
"738" "BIOCARTA_RAS_PATHWAY" "pik3cg"
"739" "BIOCARTA_RAS_PATHWAY" "hras"
"740" "BIOCARTA_RAS_PATHWAY" "casp9"
"741" "BIOCARTA_RAS_PATHWAY" "raf1"
"742" "BIOCARTA_NKCELLS_PATHWAY" "ptpn6"
"743" "BIOCARTA_NKCELLS_PATHWAY" "syk"
"744" "BIOCARTA_NKCELLS_PATHWAY" "vav1"
"745" "BIOCARTA_NKCELLS_PATHWAY" "il18"
"746" "BIOCARTA_NKCELLS_PATHWAY" "ptk2b"
"747" "BIOCARTA_NKCELLS_PATHWAY" "klrd1"
"748" "BIOCARTA_RB_PATHWAY" "chek1"
"749" "BIOCARTA_RB_PATHWAY" "cdk1"
"750" "BIOCARTA_RB_PATHWAY" "cdk4"
"751" "BIOCARTA_RB_PATHWAY" "cdc25b"
"752" "BIOCARTA_RB_PATHWAY" "wee1"
"753" "BIOCARTA_RB_PATHWAY" "rb1"
"754" "BIOCARTA_RB_PATHWAY" "myt1"
"755" "BIOCARTA_BAD_PATHWAY" "akt1"
"756" "BIOCARTA_BAD_PATHWAY" "il3ra"
"757" "BIOCARTA_CK1_PATHWAY" "ppp2ca"
"758" "BIOCARTA_CK1_PATHWAY" "prkar2b"
"759" "BIOCARTA_CK1_PATHWAY" "prkar2a"
"760" "BIOCARTA_CK1_PATHWAY" "prkacb"
"761" "BIOCARTA_CK1_PATHWAY" "csnk1d"
"762" "BIOCARTA_CK1_PATHWAY" "prkar1b"
"763" "BIOCARTA_EIF2_PATHWAY" "gsk3b"
"764" "BIOCARTA_EIF2_PATHWAY" "eif2s3x"
"765" "BIOCARTA_EIF2_PATHWAY" "eif2s1"
"766" "BIOCARTA_EIF2_PATHWAY" "eif2ak3"
"767" "BIOCARTA_EIF2_PATHWAY" "eif5"
"768" "BIOCARTA_EIF4_PATHWAY" "mtor"
"769" "BIOCARTA_EIF4_PATHWAY" "mapk14"
"770" "BIOCARTA_EIF4_PATHWAY" "akt1"
"771" "BIOCARTA_EIF4_PATHWAY" "pabpc1"
"772" "BIOCARTA_STEM_PATHWAY" "epo"
"773" "BIOCARTA_STEM_PATHWAY" "csf2"
"774" "BIOCARTA_STEM_PATHWAY" "il5"
"775" "BIOCARTA_STEM_PATHWAY" "il3"
"776" "BIOCARTA_STEM_PATHWAY" "il11"
"777" "BIOCARTA_STEM_PATHWAY" "il9"
"778" "BIOCARTA_STEM_PATHWAY" "csf3"
"779" "BIOCARTA_STEM_PATHWAY" "il2"
"780" "BIOCARTA_P27_PATHWAY" "nedd8"
"781" "BIOCARTA_P27_PATHWAY" "cks1b"
"782" "BIOCARTA_P27_PATHWAY" "tfdp1"
"783" "BIOCARTA_P27_PATHWAY" "rbx1"
"784" "BIOCARTA_P27_PATHWAY" "skp2"
"785" "BIOCARTA_P27_PATHWAY" "e2f1"
"786" "BIOCARTA_P27_PATHWAY" "ccne1"
"787" "BIOCARTA_P27_PATHWAY" "cul1"
"788" "BIOCARTA_PGC1A_PATHWAY" "camk4"
"789" "BIOCARTA_PGC1A_PATHWAY" "camk2a"
"790" "BIOCARTA_PGC1A_PATHWAY" "esrra"
"791" "BIOCARTA_PGC1A_PATHWAY" "slc2a4"
"792" "BIOCARTA_PML_PATHWAY" "uba2"
"793" "BIOCARTA_PML_PATHWAY" "daxx"
"794" "BIOCARTA_PML_PATHWAY" "sae1"
"795" "BIOCARTA_PML_PATHWAY" "crebbp"
"796" "BIOCARTA_PML_PATHWAY" "hras"
"797" "BIOCARTA_DREAM_PATHWAY" "jun"
"798" "BIOCARTA_DREAM_PATHWAY" "prkar2b"
"799" "BIOCARTA_DREAM_PATHWAY" "prkar2a"
"800" "BIOCARTA_DREAM_PATHWAY" "prkacb"
"801" "BIOCARTA_DREAM_PATHWAY" "oprk1"
"802" "BIOCARTA_DREAM_PATHWAY" "prkar1b"
"803" "BIOCARTA_DREAM_PATHWAY" "fos"
"804" "BIOCARTA_RHO_PATHWAY" "pfn1"
"805" "BIOCARTA_RHO_PATHWAY" "tln1"
"806" "BIOCARTA_RHO_PATHWAY" "ophn1"
"807" "BIOCARTA_AKAP13_PATHWAY" "gna12"
"808" "BIOCARTA_AKAP13_PATHWAY" "lpar1"
"809" "BIOCARTA_AKAP13_PATHWAY" "prkag1"
"810" "BIOCARTA_AKAP13_PATHWAY" "lpar2"
"811" "BIOCARTA_AKAP13_PATHWAY" "rhoa"
"812" "BIOCARTA_AKAP13_PATHWAY" "lpar3"
"813" "BIOCARTA_ATRBRCA_PATHWAY" "chek1"
"814" "BIOCARTA_ATRBRCA_PATHWAY" "rad9a"
"815" "BIOCARTA_ATRBRCA_PATHWAY" "rad51"
"816" "BIOCARTA_ATRBRCA_PATHWAY" "mre11a"
"817" "BIOCARTA_ATRBRCA_PATHWAY" "rad1"
"818" "BIOCARTA_ATRBRCA_PATHWAY" "rad50"
"819" "BIOCARTA_ATRBRCA_PATHWAY" "hus1"
"820" "BIOCARTA_ATRBRCA_PATHWAY" "atr"
"821" "BIOCARTA_ATRBRCA_PATHWAY" "brca2"
"822" "BIOCARTA_ATRBRCA_PATHWAY" "nbn"
"823" "BIOCARTA_ATRBRCA_PATHWAY" "rad17"
"824" "BIOCARTA_CARDIACEGF_PATHWAY" "nfkb1"
"825" "BIOCARTA_CARDIACEGF_PATHWAY" "jun"
"826" "BIOCARTA_CARDIACEGF_PATHWAY" "hras"
"827" "BIOCARTA_CARDIACEGF_PATHWAY" "ednrb"
"828" "BIOCARTA_CARDIACEGF_PATHWAY" "prkcb"
"829" "BIOCARTA_CARDIACEGF_PATHWAY" "edn1"
"830" "BIOCARTA_CARDIACEGF_PATHWAY" "agtr2"
"831" "BIOCARTA_CARDIACEGF_PATHWAY" "egf"
"832" "BIOCARTA_CARDIACEGF_PATHWAY" "fos"
"833" "BIOCARTA_HER2_PATHWAY" "il6"
"834" "BIOCARTA_HER2_PATHWAY" "il6st"
"835" "BIOCARTA_HER2_PATHWAY" "stat3"
"836" "BIOCARTA_HER2_PATHWAY" "il6ra"
"837" "BIOCARTA_HER2_PATHWAY" "map2k1"
"838" "BIOCARTA_HER2_PATHWAY" "erbb4"
"839" "BIOCARTA_ERK5_PATHWAY" "rps6ka1"
"840" "BIOCARTA_ERK5_PATHWAY" "pik3cg"
"841" "BIOCARTA_ERK5_PATHWAY" "hras"
"842" "BIOCARTA_ERK5_PATHWAY" "shc1"
"843" "BIOCARTA_MAL_PATHWAY" "cdc42"
"844" "BIOCARTA_MAL_PATHWAY" "map3k1"
"845" "BIOCARTA_MAL_PATHWAY" "hras"
"846" "BIOCARTA_MAL_PATHWAY" "raf1"
"847" "BIOCARTA_MEF2D_PATHWAY" "ep300"
"848" "BIOCARTA_MEF2D_PATHWAY" "ppp3cb"
"849" "BIOCARTA_MEF2D_PATHWAY" "calm3"
"850" "BIOCARTA_MEF2D_PATHWAY" "hdac2"
"851" "BIOCARTA_MEF2D_PATHWAY" "prkcb"
"852" "BIOCARTA_MITOCHONDRIA_PATHWAY" "diablo"
"853" "BIOCARTA_MITOCHONDRIA_PATHWAY" "casp7"
"854" "BIOCARTA_MITOCHONDRIA_PATHWAY" "birc2"
"855" "BIOCARTA_MITOCHONDRIA_PATHWAY" "bax"
"856" "BIOCARTA_MITOCHONDRIA_PATHWAY" "bak1"
"857" "BIOCARTA_MITOCHONDRIA_PATHWAY" "endog"
"858" "BIOCARTA_MITOCHONDRIA_PATHWAY" "casp8"
"859" "BIOCARTA_MITOCHONDRIA_PATHWAY" "dffb"
"860" "BIOCARTA_ACH_PATHWAY" "akt1"
"861" "BIOCARTA_ACH_PATHWAY" "chrnb1"
"862" "BIOCARTA_ACH_PATHWAY" "fasl"
"863" "BIOCARTA_PARKIN_PATHWAY" "uba2"
"864" "BIOCARTA_PARKIN_PATHWAY" "snca"
"865" "BIOCARTA_CDC42RAC_PATHWAY" "cdc42"
"866" "BIOCARTA_CDC42RAC_PATHWAY" "pak1"
"867" "BIOCARTA_RANMS_PATHWAY" "rangap1"
"868" "BIOCARTA_RANMS_PATHWAY" "kpnb1"
"869" "BIOCARTA_RANMS_PATHWAY" "aurka"
"870" "BIOCARTA_RANMS_PATHWAY" "rcc1"
"871" "BIOCARTA_RANMS_PATHWAY" "tpx2"
"872" "BIOCARTA_RANMS_PATHWAY" "kpna2"
"873" "BIOCARTA_BARR_MAPK_PATHWAY" "gnas"
"874" "BIOCARTA_BARR_MAPK_PATHWAY" "map2k2"
"875" "BIOCARTA_BARR_MAPK_PATHWAY" "map2k1"
"876" "BIOCARTA_BARR_MAPK_PATHWAY" "kcna3"
"877" "BIOCARTA_TOB1_PATHWAY" "tgfbr2"
"878" "BIOCARTA_TOB1_PATHWAY" "tgfbr1"
"879" "BIOCARTA_TOB1_PATHWAY" "tgfb1"
"880" "BIOCARTA_TOB1_PATHWAY" "il2ra"
"881" "BIOCARTA_TOB1_PATHWAY" "cd247"
"882" "BIOCARTA_BARRESTIN_SRC_PATHWAY" "gnas"
"883" "BIOCARTA_BARRESTIN_SRC_PATHWAY" "fgr"
"884" "BIOCARTA_BARRESTIN_SRC_PATHWAY" "map2k2"
"885" "BIOCARTA_BARRESTIN_SRC_PATHWAY" "map2k1"
"886" "BIOCARTA_BARRESTIN_SRC_PATHWAY" "kcna3"
"887" "BIOCARTA_NKT_PATHWAY" "ccl4"
"888" "BIOCARTA_NKT_PATHWAY" "ccr5"
"889" "BIOCARTA_NKT_PATHWAY" "ccr2"
"890" "BIOCARTA_NKT_PATHWAY" "tgfb2"
"891" "BIOCARTA_NKT_PATHWAY" "il12rb1"
"892" "BIOCARTA_NKT_PATHWAY" "cd40lg"
"893" "BIOCARTA_NKT_PATHWAY" "cxcr3"
